"","num","V1.x","V2.x","V3.x","V4.x","V5.x","V6.x","V7.x","V8.x","V9.x","V10.x","V11.x","V12.x","V13.x","V14.x","V15.x","V16.x","V17.x","V18.x","V19.x","V20.x","V21.x","V22.x","V23.x","V24.x","V25.x","V26.x","V27.x","V28.x","V29.x","V30.x","V31.x","V32.x","V33.x","V34.x","V35.x","V36.x","V37.x","V38.x","V39.x","V40.x","AA.x","GA.x","CA.x","TA.x","AG.x","GG.x","CG.x","TG.x","AC.x","GC.x","CC.x","TC.x","AT.x","GT.x","CT.x","TT.x","class.x","V1.y","V2.y","V3.y","V4.y","V5.y","V6.y","V7.y","V8.y","V9.y","V10.y","V11.y","V12.y","V13.y","V14.y","V15.y","V16.y","V17.y","V18.y","V19.y","V20.y","V21.y","V22.y","V23.y","V24.y","V25.y","V26.y","V27.y","V28.y","V29.y","V30.y","V31.y","V32.y","V33.y","V34.y","V35.y","V36.y","V37.y","V38.y","V39.y","V40.y","AA.y","GA.y","CA.y","TA.y","AG.y","GG.y","CG.y","TG.y","AC.y","GC.y","CC.y","TC.y","AT.y","GT.y","CT.y","TT.y","class.y"
"1",1,-0.0442347756410256,0.0217351973684211,-0.0149451013513513,-0.0974826388888888,-0.0018080357142857,-0.0732261029411765,-0.0804876893939394,-0.02203125,0.0446723790322581,-0.09209375,-18.6172435897436,16.9869736842105,19.2792567567568,-42.3580555555556,-13.7746428571429,-17.2451470588235,-25.9441666666667,4.106875,-9.7033064516129,-20.0591666666667,-0.00102936057692308,-0.00113256907894737,0.00368161655405405,0.00287513194444444,0.00325970535714286,-0.00284486397058823,0.0024915018939394,0.00221646875,0.000548530241935484,-0.00150177083333333,-0.012050655448718,-0.00503720065789474,0.00534954898648649,-0.0073519375,0.0010860625,0.000812033088235294,0.000646017045454543,-0.005288109375,-0.00516806653225806,0.0136751458333333,3,0,2,1,1,2,2,6,1,2,6,5,2,2,3,2,"0",-0.101670673076923,0.0671957236842105,-0.088120777027027,-0.0891493055555555,-0.00795089285714288,-0.0947702205882353,0.135951704545455,-0.098828125,0.147696572580645,-0.06634375,-19.5871955128205,-7.58029605263158,1.14251689189189,-8.149375,16.170625,-9.85599264705883,-4.42589015151515,-26.6853125,31.2949798387097,6.30895833333333,0.00169617948717949,-0.000753105263157895,-0.0029355945945946,-0.00300683333333333,0.000313857142857144,-0.00237452941176471,0.00127748484848485,-0.002701,0.00116835483870968,0.00266766666666667,-0.00460428846153846,-4.59210526316066e-06,-0.00219288513513513,-0.00155275,-0.000420178571428572,-0.00342480882352941,0.00388573484848485,-0.0056265,0.0055156370967742,-0.00267641666666667,6,1,4,7,0,1,0,2,0,0,2,4,3,1,2,7,"0"
"2",2,-0.0260527243589743,-0.0011279605263158,0.0461170608108108,-0.01731875,0.000820535714285723,-0.0959584558823529,-0.0223149621212121,0.099634375,-0.0731372983870968,-0.0379354166666667,-1.08732371794872,11.1332565789474,7.77927364864865,-15.0617361111111,2.51348214285714,-9.181875,-18.8011931818182,7.85015625,-7.22985887096774,-1.011875,-0.000486283653846153,0.00206427302631579,0.0048927652027027,-0.00268736805555556,0.00565613392857143,-0.0015686875,-0.00178342234848485,0.008401,-0.00870461491935484,0.000238229166666667,-0.00831787820512821,0.00270672368421052,0.00932373648648648,-0.00542552777777777,0.00556739285714285,0.00461239705882353,-0.00806365909090909,0.01347209375,-0.00682274999999999,0.00304725,4,3,4,5,3,1,1,2,1,4,1,0,4,1,1,5,"0",0.0649741987179487,0.0154009868421053,-0.00924375000000001,0.0160895833333333,-0.0152008928571428,-0.00475845588235294,-0.0284255681818182,-0.0264703125,-0.00492116935483872,0.02470625,13.2558333333333,5.21855263157895,12.2806081081081,-12.7205555555556,-9.79178571428572,-6.53338235294118,-6.16689393939394,-6.0196875,-15.0629838709677,-5.4775,0.00131358333333333,-0.000516986842105264,0.00138822297297297,0.00254719444444444,-0.00227975,-0.000152691176470589,0.00239100757575758,0.00221165625,-0.00101668548387097,0.000345916666666667,0.00124928044871795,0.00765931249999999,0.000329211148648646,-0.00133596527777778,-0.00362672321428572,0.00361512132352941,-0.00250261931818182,0.00559509374999999,-3.83084677419376e-05,-0.000876270833333338,0,1,3,2,5,0,0,4,2,3,2,3,1,6,4,4,"0"
"3",3,-0.00453990384615385,-0.0749634868421052,-0.022497804054054,0.111771527777778,-0.0580651785714285,0.0321959558823529,0.0260335227272727,0.05999375,-0.136984072580645,0.176247916666667,-5.01160256410256,6.75118421052632,-18.1407432432433,29.3733333333333,-21.3346428571429,7.22014705882353,-40.0929545454545,-7.606875,-8.59427419354839,31.0475,-0.00205621955128205,-0.000490726973684211,0.00372945439189189,-0.00294139583333333,0.000558062499999999,-0.00239890808823529,0.00155415340909091,0.002000375,-0.00211872782258065,0.00150472916666667,-0.0012458717948718,-0.00732547368421052,0.000980621621621619,0.00592177777777778,-0.00512557142857143,0.000562823529411763,-0.00301887878787879,0.001632125,-0.00441325806451613,-0.00139633333333333,5,1,1,2,2,1,1,4,3,2,2,6,4,1,2,3,"0",0.024107532051282,-0.141502960526316,-0.0291194256756757,0.0983270833333333,0.0779348214285714,-0.0360172794117647,-0.0717998106060606,-0.0202484375,0.0565401209677419,-0.0514104166666667,3.0107532051282,1.32141447368421,-15.1950506756757,-16.900625,20.2091964285714,-3.07158088235295,3.26092803030303,-24.29125,-0.58631048387097,1.63229166666666,0.0029251266025641,0.00112098355263158,0.00373330574324324,-0.00309292361111111,-0.00146236607142857,0.00153815073529412,0.000912410984848485,0.0035969375,0.00316111088709677,0.000182979166666666,-0.00469989743589744,0.000216,-0.00364778378378379,-0.00242955555555556,0.000211428571428567,0.0017095294117647,0.00250751515151515,-0.00503775,0.00172374193548387,-0.00160333333333333,1,7,4,0,3,3,2,2,1,4,2,2,2,4,2,1,"0"
"4",4,-0.0455463141025641,-0.117956907894737,-0.00349780405405406,0.0694590277777778,0.0642705357142857,-0.0968702205882353,-0.127527083333333,0.0527671875,-0.0320324596774194,-0.09131875,-5.85903846153846,-6.62381578947368,7.21736486486487,-21.3447222222222,-2.84178571428571,-1.58279411764706,-5.60659090909091,6.6134375,-0.739435483870967,-31.3625,-0.000248519230769231,-0.00132459210526316,-0.00023356081081081,-0.00078775,-0.000452178571428571,-0.00117245588235294,0.00109437121212121,-0.00090696875,0.00170321774193548,-0.00268075,0.00225801121794872,-0.00126506907894737,0.000163103040540544,-0.0054986875,0.00135620535714286,0.00229087132352941,-0.00710667992424243,0.0023063125,-0.00625106653225806,-0.0047231875,0,3,4,6,2,1,1,2,1,0,1,1,5,1,7,5,"0",-0.201125641025641,0.118531578947368,0.00657567567567569,-0.100877777777778,0.0441,-0.00215882352941174,-0.0260090909090909,-0.00484999999999999,0.0401903225806451,-0.0762666666666666,7.0925641025641,-8.40736842105264,36.8224324324324,-36.0461111111111,1.86714285714286,2.94,-20.2766666666667,-5.319375,-7.45516129032258,-17.5066666666667,-0.0013011282051282,0.000582947368421053,0.00240886486486486,-0.00100988888888889,-0.000329714285714286,0.00204576470588235,-0.00128872727272727,0.000263375,0.00143754838709677,-0.000166666666666667,-0.00270007852564103,-0.00208377960526316,0.00304110304054054,-0.00825270138888889,0.0027585625,0.00335004779411764,-0.00667928598484848,-0.00016475,0.00290878830645161,-0.00434535416666667,2,4,1,3,5,5,0,4,1,2,4,1,4,1,1,2,"0"
"5",5,0.0204767628205128,0.016077302631579,-0.0657896959459459,0.0171006944444444,0.0562991071428571,0.0788327205882353,0.0345501893939394,-0.1226171875,-0.0389566532258064,0.00961458333333332,-17.1916025641026,14.8040789473684,-5.09101351351352,7.2475,-19.2946428571429,-3.26573529411765,0.934621212121211,-11.45875,-2.61943548387097,1.57583333333333,-9.24375000000002e-05,-0.000149871710526317,-0.00376088344594595,0.000751173611111111,0.00448270535714286,0.00204087132352941,4.0138257575757e-05,-0.003322203125,0.000575949596774194,0.000253979166666667,-0.00159935897435898,0.00352368421052632,-0.00257094594594595,-0.00176527777777778,0.00513785714285714,-0.00395588235294118,0.00540681818181818,-0.0072421875,-0.00457177419354838,0.00381666666666667,6,1,5,4,3,1,0,1,3,0,0,0,1,2,4,9,"0",-0.0928014423076923,0.000223355263157893,0.0120467905405405,-0.154188194444444,0.0858991071428572,-0.0295819852941176,-0.0760467803030303,0.0231390625,-0.0118969758064516,0.105797916666667,-15.911858974359,-2.04934210526316,10.1165540540541,5.23611111111111,-13.8375,4.87132352941176,14.842803030303,6.78125,-16.5423387096774,17.0375,3.27564102564094e-06,-0.000977618421052631,-0.000866668918918919,-0.00220080555555556,0.00316439285714286,1.90147058823536e-05,-0.000471537878787879,-0.0004686875,-0.00156258870967742,0.00129191666666667,-0.0064871298076923,0.000253391447368421,-0.00134599155405405,-0.00705415972222222,0.0010405625,0.00249129779411765,-0.00255883143939394,9.24375000000044e-05,-4.9034274193544e-05,0.0068190625,6,4,1,4,4,0,0,2,2,2,1,0,4,1,7,2,"0"
"6",6,0.0494100961538462,-0.160349013157895,-0.0848788851351351,-0.00313263888888891,-0.0402866071428572,-0.00187610294117649,0.125127462121212,0.0499671874999999,0.00602237903225807,-0.0757520833333333,-5.74358974358974,7.94736842105263,-42.945945945946,1.52777777777778,-12.6,-6.79411764705882,10.3030303030303,-8.875,22.4193548387097,-27,-0.00139053846153846,0.0021788947368421,-0.00086872972972973,-0.00354372222222222,-0.00245471428571429,-0.00284223529411765,0.000233424242424243,-0.000533375,0.00386196774193548,0.000272666666666667,0.00258942948717948,-0.00529169736842105,-0.0137239662162162,0.00659155555555556,0.00320953571428571,0.00490048529411765,-0.00354820454545455,-0.00415821875,-0.00429871774193549,0.00967541666666667,3,5,1,2,3,3,1,4,3,4,3,1,1,1,3,2,"0",-0.0603692307692308,0.0530842105263158,-0.0823027027027027,-0.0334333333333333,0.0461714285714286,0.00551764705882355,-0.171721212121212,-0.1334125,0.0422064516129032,-0.0268,-33.7179487179487,5.02631578947368,22.1621621621622,-31.6944444444444,31.9142857142857,-8.58823529411765,-23.6666666666667,16.75,-14.3548387096774,-26.7,-0.00134796314102564,-0.00216838486842105,-0.00122653209459459,-0.00107242361111111,0.0019170625,0.00139468014705882,-0.00134398295454545,-0.00058225,-0.000226211693548387,1.78125e-05,-0.00556910897435898,-0.00294053947368421,-0.00218150675675675,-0.0117521111111111,0.00345439285714286,0.00260701470588235,-0.00892126515151515,0.0024061875,0.00530960483870968,0.00115008333333334,3,1,2,3,4,4,0,2,2,2,3,1,3,2,6,2,"0"
"7",7,0.0182051282051282,-0.00947368421052631,-0.0621621621621621,-0.114166666666667,0.0228571428571428,-0.015,0.000909090909090912,-0.166875,0.0206451612903226,0.046,-4.694375,-25.3535855263158,-31.8308614864865,1.14659722222222,23.140625,15.3754779411765,3.93592803030303,-24.20609375,-8.29921370967742,-3.934375,-0.00107435897435897,-0.000760526315789474,0.00133513513513513,-0.00293055555555556,-0.00402,0.000714705882352941,-0.00134242424242424,-0.002675,0.00351290322580645,0.000913333333333333,-0.00062391185897436,-0.00206296381578947,-0.00562128885135135,0.000679298611111112,0.00435413392857143,-0.0025136875,0.00178900189393939,-0.003015640625,0.00263465927419355,-0.00195777083333334,2,1,5,4,0,1,1,4,2,1,0,4,4,4,1,6,"0",0.0260096153846154,0.0366118421052631,-0.0927533783783784,-0.0928472222222222,0.0117678571428571,3.67647058823475e-05,0.0810795454545454,0.084765625,-0.0730040322580645,0.0414583333333333,-24.7962179487179,6.35249999999999,-12.4218243243243,-0.872499999999999,13.3267857142857,-13.0989705882353,16.4676515151515,-11.34125,12.9718548387097,-5.89583333333333,0.00213442948717949,-0.000817486842105263,-0.00100626351351351,-0.00550816666666667,-0.00299489285714286,0.000868132352941176,-0.000492901515151515,-0.00169446875,0.000139991935483871,-0.00205758333333333,-0.0044014358974359,0.00397547368421053,-0.0122412972972973,0.000543777777777778,0.000988000000000004,0.00611129411764706,-0.00110278787878788,0.003739125,-0.00585690322580645,0.002748,3,1,7,1,2,2,0,3,4,2,2,2,2,0,4,5,"0"
"8",8,0.0310857371794872,0.0561759868421053,0.049379222972973,0.124357638888889,-0.0980223214285714,-0.00399816176470589,0.0125804924242424,-0.033828125,-0.0330695564516129,-0.0877604166666666,14.8448076923077,13.3064473684211,9.56195945945946,26.7580555555556,23.4439285714286,7.65838235294118,13.4812878787879,2.018125,30.1508870967742,-2.0275,0.00130583173076923,-0.00162447697368421,0.00284344087837838,0.00145540972222222,-0.0049249375,0.000999621323529412,0.00175551704545455,-0.007297515625,-0.00208082459677419,0.0036560625,-0.000353565705128205,0.00236241776315789,-0.00308931587837838,0.00435364583333333,-0.000227723214285712,0.00104126838235294,0.00072277462121212,0.000912500000000001,0.00279551411290323,-0.0105326041666667,2,0,5,2,4,1,0,5,2,0,4,2,2,3,1,7,"0",0.0953685897435898,0.017796052631579,-0.086875,0.0430555555555555,-0.108017857142857,-0.0515073529411764,0.0146401515151515,0.176171875,0.0330443548387097,-0.055875,16.5138461538462,32.9705263157895,1.05189189189189,-9.96777777777778,-12.9314285714286,-38.9870588235294,-14.0339393939394,-12.40875,-25.9690322580645,-29.3866666666667,-0.000926001602564102,-0.00154646381578947,0.000616427364864865,0.00290607638888889,0.000903705357142857,-0.00172931985294118,-0.00134010416666667,0.000867968750000001,0.00513341733870968,-0.00418802083333333,-0.0113859375,0.00157853618421053,-0.00270620777027027,0.000409201388888888,-0.00390522321428571,0.00263244485294117,-0.0031704071969697,0.001619140625,0.00735075604838709,0.000963229166666669,3,1,4,4,2,2,2,4,0,2,3,1,2,2,4,4,"0"
"9",9,-0.0324,0.0913894736842105,-0.0571027027027027,0.0163222222222222,-0.0848,-0.0791058823529412,-0.0347030303030303,0.01735,0.142890322580645,-0.00719999999999999,-27.083733974359,16.4662828947368,-4.62964527027027,-11.7204861111111,-26.784375,-28.3373161764706,-11.6472537878788,-8.58984375,20.2777217741935,25.540625,-0.00154629647435898,0.000260694078947368,-0.00142741047297297,0.000920145833333333,0.000386705357142857,0.00120666544117647,-0.00210307386363636,-0.001136234375,0.0003080625,9.81249999999998e-06,-0.00526736538461539,-1.11710526315785e-05,0.000726979729729732,-0.00148344444444444,-0.00856117857142857,0.00239225,0.00138543181818182,0.000181156249999999,0.00421483064516129,0.00316958333333334,5,3,2,2,2,1,1,0,3,0,5,3,0,2,9,2,"0",0.0501128205128205,0.0526526315789474,-0.0651027027027027,-0.00756666666666665,-0.0687428571428571,0.00465882352941176,0.00929696969696967,0.02135,-0.0304,-0.0217333333333333,-15.9638461538462,46.461052631579,-15.0856756756757,29.5122222222222,-29.8042857142857,21.09,-42.0342424242424,26.218125,-54.8035483870968,18.7933333333333,0.000839024038461539,0.00254043092105263,0.000227657094594594,-0.000795965277777778,0.000544419642857143,-0.00420833455882353,0.000533895833333333,-0.00208021875,0.000787336693548387,0.0007040625,-0.00202641185897436,0.00515249671052631,-0.0048101402027027,-0.00731250694444444,-0.00627608035714285,-0.00546530514705882,0.00458521401515151,0.00307928125000001,-0.0033924375,0.0018170625,2,4,2,1,3,3,1,3,3,3,1,1,2,5,2,4,"0"
"10",10,-0.0271897435897436,0.000189473684210506,0.0319135135135135,-0.0471,0.0544,-0.0435411764705883,-0.0310545454545455,-0.0176625,-0.0334709677419355,-0.0463333333333333,-6.86564102564102,2.29684210526316,9.75459459459459,-30.1511111111111,14.7771428571429,5.06,12.6630303030303,-29.29,7.79870967741936,-11.28,0.000903806089743591,-0.00305238486842105,0.00169277871621622,0.00578489583333333,0.00331727678571429,-0.00153336397058824,0.00156330492424242,0.002883203125,0.000668497983870968,-0.0023634375,-0.00197948717948718,0.00144473684210527,0.00417027027027027,-0.00689166666666667,-4.85714285714242e-05,-0.0010235294117647,-0.000145454545454542,0.00190625,-0.00136774193548387,-0.00121333333333333,1,4,6,0,5,6,0,2,1,3,2,3,2,2,3,0,"0",0.104639583333333,-0.0197134868421052,0.0287184121621622,0.205840972222222,0.0959491071428571,-0.000230514705882338,-0.0913301136363636,0.0922515625,0.106572379032258,-0.0172104166666667,4.91307692307692,-8.25473684210526,-5.37216216216216,2.62333333333333,-15.0242857142857,3.87235294117647,3.73242424242424,-4.85375,16.5254838709677,-28.63,0.00108279487179487,0.00298468421052631,0.00160072972972973,0.00450211111111111,0.000346142857142857,0.00286894117647059,0.000817363636363637,0.001684125,0.00200712903225806,-0.000677,0.00132660096153846,-0.00448967434210526,0.0037304679054054,0.00678971527777777,-0.00113436607142857,-0.00240545220588235,-0.00275660416666667,-0.000555484374999999,0.0117649012096774,-4.34375000000016e-05,1,2,2,1,2,1,2,5,3,1,4,1,3,5,2,5,"0"
