"","num","V1.x","V2.x","V3.x","V4.x","V5.x","V6.x","V7.x","V8.x","V9.x","V10.x","V11.x","V12.x","V13.x","V14.x","V15.x","V16.x","V17.x","V18.x","V19.x","V20.x","V21.x","V22.x","V23.x","V24.x","V25.x","V26.x","V27.x","V28.x","V29.x","V30.x","V31.x","V32.x","V33.x","V34.x","V35.x","V36.x","V37.x","V38.x","V39.x","V40.x","AA.x","GA.x","CA.x","TA.x","AG.x","GG.x","CG.x","TG.x","AC.x","GC.x","CC.x","TC.x","AT.x","GT.x","CT.x","TT.x","class.x","V1.y","V2.y","V3.y","V4.y","V5.y","V6.y","V7.y","V8.y","V9.y","V10.y","V11.y","V12.y","V13.y","V14.y","V15.y","V16.y","V17.y","V18.y","V19.y","V20.y","V21.y","V22.y","V23.y","V24.y","V25.y","V26.y","V27.y","V28.y","V29.y","V30.y","V31.y","V32.y","V33.y","V34.y","V35.y","V36.y","V37.y","V38.y","V39.y","V40.y","AA.y","GA.y","CA.y","TA.y","AG.y","GG.y","CG.y","TG.y","AC.y","GC.y","CC.y","TC.y","AT.y","GT.y","CT.y","TT.y","class.y"
"1",1,-0.0409210526315789,-0.0613888888888889,0.0130882352941176,-0.06875,0.0658333333333333,-0.0521428571428571,0.00442307692307693,0.13375,-0.123863636363636,-0.0385,5.19526315789474,-10.0655555555556,-0.098235294117648,13.43375,11.7033333333333,-8.66,-10.6715384615385,13.2483333333333,11.1354545454545,-17.29,-0.00254264473684211,-0.00579780555555556,0.000797014705882353,-0.0039713125,0.00264958333333333,-0.00743653571428571,0.00234601923076923,0.011769,-0.00504338636363636,9.97500000000002e-05,-0.00228126315789474,-0.00547377777777777,0.00150870588235294,0.00141775,0.000527999999999997,-0.006466,0.00521169230769231,0.00466566666666666,-0.004116,-0.001924,1,1,5,1,0,0,0,4,2,1,0,0,1,1,1,2,"0",0.286961842105263,0.155086111111111,0.229695588235294,0.1937875,0.148425,0.0831535714285714,-0.0438519230769231,-0.0697333333333333,-0.0627295454545454,-0.007225,40.7810526315789,20.0377777777778,6.60705882352942,-4.5525,-0.933333333333331,13.1457142857143,26.6061538461538,16.21,-8.14909090909091,-25.16,0.0026338947368421,0.00492711111111111,0.00160423529411765,0.003876,0.00121733333333333,0.000254571428571428,-0.00265323076923077,-0.00456733333333333,-0.00226036363636364,-0.005506,0.00528409210526315,0.00368197222222222,0.00931166176470588,0.0168663125,-0.00450508333333334,0.00926760714285714,0.000139173076923076,-0.001439,-0.0198859318181818,0.00489775,0,1,2,0,1,0,1,1,0,0,1,0,0,2,4,7,"0"
"2",2,0.2104,-0.0266,-0.156776470588235,-0.162225,-0.0250666666666667,0.104685714285714,0.063476923076923,-0.0224333333333334,-0.127236363636364,-0.2414,46.7867105263158,34.9247222222222,3.52014705882353,-3.150625,7.95583333333333,14.8239285714286,14.5332692307692,-5.05166666666667,-19.6384090909091,-11.4025,0.0025861052631579,0.00474177777777778,-0.00131952941176471,-0.00392475,-0.000970666666666666,-0.000897428571428571,0.00251323076923077,0.00190733333333333,-4.69090909090905e-05,-0.000274,0.00735284210526316,-0.00376844444444444,-0.0200051764705882,-0.02368775,0.00604533333333333,0.00535171428571429,0.00803753846153846,0.000432666666666662,-0.0180803636363636,0.002124,1,0,0,0,2,2,2,2,0,4,2,0,1,4,0,0,"0",-0.179301315789474,-0.105941666666667,0.126048529411765,0.037725,-0.151908333333333,0.168010714285714,-0.206736538461538,-0.0950666666666666,0.0833613636363636,-0.130225,-46.7138157894737,9.3125,-47.4816176470588,65.4375,-26.3041666666667,-8.59821428571428,-34.1298076923077,63.7291666666667,-15.9829545454545,-28.6625,-0.000811631578947368,-6.84444444444444e-05,0.000322764705882353,0.00023475,0.000269,-0.000116142857142857,-0.00200746153846154,-0.00182983333333333,0.000247363636363636,-0.002221,-0.0121506447368421,0.00279419444444444,-0.00564304411764706,-0.000265875000000003,-0.01068575,0.0115079642857143,-0.00210005769230769,-0.002589,0.0150999772727273,-0.01021225,6,1,1,1,1,0,1,0,0,0,1,3,1,0,2,2,"0"
"3",3,-0.0332486842105263,-0.132497222222222,0.111813235294118,-0.030275,-0.108841666666667,0.0449392857142857,0.0373403846153846,-0.200816666666667,0.252179545454545,0.002775,-71.0696052631579,25.4586111111111,-13.9392647058824,22.125625,-30.2575,-0.234642857142865,-8.14673076923077,-53.6775,55.3270454545454,-31.9225,-0.000954263157894737,0.000440444444444444,-0.00196076470588235,-0.001388375,-0.000667,-0.00202471428571429,0.00427638461538462,-0.0021215,0.00495372727272727,-0.002471,-0.0111214342105263,-0.00217858333333333,0.00641166176470588,-0.0035615,-0.00292141666666667,0.00409796428571429,0.00744378846153847,-0.0155665,0.0105036136363636,-0.00826225,1,1,1,1,1,8,0,2,0,0,0,0,3,1,1,0,"0",-0.249159210526316,0.129608333333333,0.0724073529411764,-0.17725625,0.193425,-0.144653571428571,0.0769096153846154,-0.0756833333333334,0.036434090909091,-0.050025,-17.3289473684211,22.9166666666667,-0.720588235294118,-16.0625,-2.11666666666667,-15.4285714285714,20.8269230769231,4.08333333333333,-15.3863636363636,24.55,-0.00189847368421053,0.00293711111111111,-0.00188958823529412,0.002301625,-0.000101,-0.00457971428571429,0.000935615384615385,-0.000209833333333334,0.00554554545454545,-0.003331,-0.0183526315789474,0.00924444444444444,0.000894117647058824,-0.0119625,0.01916,-0.0143642857142857,0.00745384615384615,-0.00154166666666666,-0.0108272727272727,0.01174,1,0,1,2,1,1,0,1,1,1,0,2,1,1,4,3,"0"
"4",4,-0.120757894736842,-0.0340444444444444,0.0205176470588235,-0.072975,-0.056,-0.00359999999999998,0.151323076923077,0.0530666666666667,-0.133236363636364,0.1456,-40.6652631578947,13.6955555555556,5.13411764705882,-4.085,-32.3333333333333,-21.7314285714286,42.24,-50.2433333333333,35.1672727272727,10.76,0.00275409210526316,0.00188336111111111,0.00912519117647059,0.0039669375,-0.00078775,0.00414582142857143,-0.00249582692307692,-0.0027865,-0.00203184090909091,-0.00376225,-0.00347236842105263,-0.00305277777777778,-0.0107279411764706,-0.00886562500000001,-0.00563833333333334,-0.000875000000000003,0.0228942307692308,0.00245833333333333,0.00187045454545455,-0.008235,4,2,0,0,4,1,0,3,1,1,1,0,1,0,1,1,"0",0.0573684210526316,-0.0233333333333333,-0.098235294117647,-0.1125,-0.00333333333333336,0.0285714285714286,0.0592307692307692,0.12,-0.0845454545454545,-0.15,-10.9901315789474,15.4236111111111,-14.3198529411765,-9.875,19.0958333333333,-8.29464285714286,-26.1105769230769,11.2916666666667,-28.7329545454545,10.6375,-0.000738157894736842,-0.000811111111111111,-0.000560294117647059,-0.0058875,0.000535,-0.00258928571428571,0.00171346153846154,0.00395416666666667,-7.04545454545446e-05,0.000845,-0.000404,-0.00317733333333333,-0.00791341176470588,-0.00549149999999999,0.00432666666666667,0.003106,0.00468830769230769,0.00366766666666666,-0.00541127272727272,-0.012866,3,4,2,0,5,1,0,1,0,0,0,1,0,0,1,2,"0"
"5",5,0.0339157894736842,-0.0944,0.0220705882352942,-0.1809,-0.165333333333333,-0.0863999999999999,0.00867692307692307,0.0435999999999999,0.104509090909091,0.2244,6.28368421052632,-29.14,-5.94294117647059,2.6475,20.7166666666667,3.08142857142857,-21.8669230769231,-22.2816666666667,-29.9354545454545,-13.91,-0.00126459210526316,-0.000176361111111111,0.000884014705882353,0.000176625,-0.000382416666666667,-0.00149775,-0.00123967307692308,-0.00197108333333333,-0.000236386363636364,-0.00151225,0.00874998684210527,-0.00583280555555556,-0.00815298529411765,-0.006319125,-0.00716141666666667,-0.00667582142857143,0.00332717307692308,0.0100131666666667,0.00919252272727273,-0.000280250000000003,0,5,2,1,2,2,1,0,0,0,2,1,2,1,1,0,"0",0.00581052631578948,0.00804444444444444,0.0601882352941177,0.0401,0.0602666666666667,-0.0418285714285714,-0.00486153846153845,0.0812666666666666,-0.0620363636363636,-0.0746,-13.0238157894737,-45.2030555555556,12.1819117647059,17.505625,-17.5841666666667,1.19892857142858,1.99480769230769,-4.16,22.8343181818182,-32.9025,-0.00535242105263158,0.00609377777777778,0.00185247058823529,-0.000730249999999999,0.002684,-0.00374685714285714,0.00472215384615385,-0.005824,-0.00204036363636364,0.000464,-0.00622426315789474,0.000270444444444444,0.00031511764705882,-0.00389525,-0.004525,0.00552957142857143,-0.000887461538461545,0.0053885,-0.000196272727272727,-0.004251,3,2,2,1,0,1,0,1,1,1,0,2,3,0,1,2,"0"
"6",6,-0.121578947368421,-0.187777777777778,0.290588235294118,-0.061875,-0.196,0.215,-0.0223076923076923,-0.186666666666667,0.19,0.00600000000000001,-0.735394736842104,-5.38861111111111,3.70191176470589,-12.236875,19.5225,-18.3953571428571,-22.4813461538462,-14.5983333333333,-30.2638636363636,-12.8225,-0.00104222368421053,-0.00349358333333333,0.00302842647058824,0.000910687499999999,-0.00396141666666667,0.00113475,0.000305711538461538,-0.00257025,0.00139588636363636,0.00065775,-0.00913190789473684,-0.00940625,0.01975625,-0.00671875,-0.00834375,0.0171276785714286,-0.00572067307692308,-0.00965624999999999,0.0138107954545455,-0.00522625,6,0,1,1,1,1,0,0,0,0,0,0,4,2,2,2,"0",0.031678947368421,0.0439333333333333,-0.0341941176470588,-0.1463375,-0.0398333333333334,-0.0844,0.0633307692307693,0.1156,0.159190909090909,-0.0631,6.95407894736842,11.5475,14.2136764705882,-28.08375,6.58583333333332,16.9082142857143,33.2378846153846,-38.2775,-11.4547727272727,-59.3225,-0.00173873684210526,0.000894888888888889,-0.00242870588235294,0.00440975,-0.0042,-0.000801142857142858,0.000956,0.00143433333333333,-0.00105127272727273,-0.003776,-0.00253815789473685,0.00671944444444444,-0.00813676470588235,-0.012075,-0.00601166666666667,-0.014875,0.0149288461538462,-0.0129375,0.0159022727272727,0.006105,1,1,1,0,2,0,1,3,0,1,3,2,0,2,2,1,"0"
"7",7,-0.144301315789474,-0.011775,0.109872058823529,-0.368025,0.201558333333333,-0.0787035714285714,-0.0884673076923077,0.123766666666667,-0.391184090909091,0.151775,-6.96065789473685,-1.23638888888889,12.9613235294118,-82.344375,-22.9141666666667,-47.0689285714286,-1.37826923076923,-3.56833333333333,-39.1111363636364,111.6975,0.000902302631578948,0.00322847222222222,3.86029411764706e-05,-0.006009375,-0.00224041666666667,-0.00742053571428571,-0.00396490384615385,0.004375,-0.000209659090909091,0.00719375,-0.0158938026315789,-3.7472222222222e-05,0.0136616617647059,-0.0278368125,0.0211539166666667,-0.01715275,-0.0166989038461538,0.0147005833333333,-0.0138295681818182,0.00985775,0,0,0,1,1,1,0,3,0,1,3,2,1,0,1,6,"0",-0.0554526315789473,-0.0846222222222222,-0.0393411764705883,0.00122500000000001,-0.0257333333333333,-0.0612571428571429,0.102984615384615,0.0339333333333333,-0.1124,-0.0216,-39.8143421052632,-16.5802777777778,27.9960294117647,-17.893125,-11.5741666666667,-0.477500000000003,37.2994230769231,-9.69,-33.7775,36.8775,0.00435994736842105,-0.00250288888888889,-0.00323605882352941,-0.0014615,-0.000988333333333333,0.00138457142857143,0.000387153846153846,-0.00676566666666667,-0.00453263636363636,-0.001741,-0.00412369736842105,-0.00564919444444444,0.00496054411764706,-0.0047538125,-0.00386008333333333,-0.00364546428571429,0.00175063461538461,0.00291316666666667,0.00806434090909092,3.97500000000011e-05,2,1,1,4,1,0,0,2,1,1,1,1,2,2,0,1,"0"
"8",8,-0.0310802631578948,-0.0997527777777777,-0.0546514705882353,-0.00800625,-0.0181083333333333,-0.0986178571428571,-0.0661288461538461,0.00315000000000002,0.00261590909090909,0.159975,37.9814473684211,-11.9002777777778,-35.8769117647059,-37.61625,-45.4375,-31.4617857142857,-22.8051923076923,3.21916666666666,56.4797727272727,65.3975,-0.006179,0.00446988888888889,-0.00128488235294118,0.00043975,0.00254233333333333,-0.00379042857142857,-0.000746692307692308,0.00167933333333333,-0.00415809090909091,0.000109,0.00319972368421053,-0.00691280555555555,0.00123554411764706,0.0021318125,-0.00632375,-0.00685332142857143,-0.00712667307692308,-0.00342725,0.00392570454545455,0.00532974999999999,2,1,0,4,0,1,0,2,3,0,1,0,0,2,1,3,"0",0.115426315789474,-0.1641,-0.119452941176471,0.154775,-0.00416666666666667,-0.0983857142857143,0.0902076923076923,0.2844,0.0039909090909091,-0.2529,-2.27578947368421,-17.7266666666667,-15.1952941176471,24.265,-5.01333333333333,-32.0314285714286,17.3169230769231,63.4733333333333,-0.887272727272726,-32.84,-0.000392749999999999,-0.0132333055555556,-0.00237598529411765,0.0059500625,0.00181925,-0.00327382142857143,0.00265532692307692,-0.002269,-0.00531320454545455,0.00843775,0.00884257894736842,-0.00949344444444444,-0.0112978235294118,-0.00394212499999999,0.00203033333333334,0.00763314285714285,0.0124017692307692,0.0163901666666667,-0.00168081818181819,-0.023201,2,1,2,1,0,2,0,4,0,2,0,1,1,0,1,3,"0"
"9",9,0.0727302631578947,-0.152708333333333,-0.130551470588235,-0.1078125,0.121791666666667,0.178303571428571,-0.0520673076923077,-0.159375,-0.127329545454545,-0.118625,42.1803947368421,10.4669444444444,2.84308823529412,-17.524375,-29.4508333333333,-13.1453571428572,-61.7351923076923,-87.9441666666667,-31.7547727272727,3.7775,-0.00243948684210526,0.00140830555555556,0.000331720588235294,-0.0041331875,0.00267558333333333,-0.00836153571428571,0.00427601923076923,-0.00459475,-0.00537202272727273,0.000409749999999999,0.00337409210526316,0.00571752777777778,0.00392754411764706,0.00577225,-0.00382975,-0.00428275,-0.00645698076923078,-0.00587358333333333,-0.0126963863636364,4.77500000000006e-05,0,1,2,1,0,3,1,1,2,4,3,0,0,0,1,1,"0",0.0904723684210526,-0.00128055555555553,-0.0950044117647058,-0.110225,-0.071875,-0.0321535714285714,0.125448076923077,0.0293166666666666,-0.181293181818182,-0.129025,-12.5663157894737,-35.3511111111111,-5.88705882352942,10.285,-5.88000000000001,-8.91142857142857,-37.7323076923077,39.4433333333333,18.6872727272727,-27.26,0.00241235526315789,0.00133052777777778,-0.000515926470588236,-0.001281,-0.00054675,-0.00093475,-0.00115513461538462,-0.00143808333333333,-0.00149065909090909,-0.00212025,0.00260230263157895,-0.00216597222222222,-0.00546433823529411,-0.00693125,-0.00478208333333333,-0.00354017857142857,0.00488509615384615,0.00730416666666667,-0.0142596590909091,-0.00369625,1,4,0,1,0,0,0,1,1,0,1,0,1,2,4,4,"0"
"10",10,0.00833684210526318,0.0924888888888889,-0.0633411764705882,0.00484999999999999,-0.0566666666666667,0.0458857142857143,0.00190769230769229,-0.0562333333333333,-0.0189454545454546,-0.1316,-6.07421052631579,-0.678888888888886,44.0276470588235,-25.6775,4.72333333333333,41.0671428571429,-30.4361538461538,-1.29,1.79181818181818,-65.91,0.00103051315789474,-0.00479669444444444,-0.00136386764705882,0.0050493125,-0.00173641666666667,-0.000869035714285713,-0.00311244230769231,-0.00180516666666667,0.000679795454545453,0.00309975,-0.00250159210526316,0.00158552777777778,-0.0170938676470588,-0.0037769375,0.00212725,-0.01004225,0.0134075576923077,0.00789858333333333,0.0147911590909091,-0.01330025,2,2,1,1,3,1,0,1,1,2,0,1,2,1,1,1,"0",0.0810513157894736,0.0800805555555556,0.0193191176470588,-0.0210374999999999,-0.0836416666666666,-0.0565464285714286,-0.0653980769230769,-0.0166,-0.0139295454545455,-0.049025,18.75,-15.0555555555556,-93.6029411764706,-22.78125,25.45,98.2857142857143,15.7115384615385,-15.3333333333333,-100.568181818182,-26.15,0.00365915789473684,-0.00555511111111111,-0.0119910588235294,-0.005394,0.00460266666666667,0.00980457142857143,0.00723446153846154,-0.00217066666666667,-0.0110312727272727,-0.006306,0.0027611052631579,0.00461622222222222,-0.00549570588235294,-0.00456975,-0.00864633333333333,-0.006641,-0.00892484615384615,-0.001816,0.015489,0.004591,0,1,3,0,1,2,0,2,0,2,3,2,1,1,2,0,"0"
